Predominant Color,Secondary Color,Major Diameter (cm),Minor Diameter (cm),Aspect Ratio,Roundness,Elongation,Shape Type,Contrast,Correlation,Energy,Entropy,Edge Density,Hu Moment 1,Hu Moment 2,Hu Moment 3,Variety
Marron,Anaranjado,2.8841702226672377,2.482077970953638,0.8605865047237915,0.8910867436295398,0.10891325637046023,Eliptico,1.0995075718054583,0.9997963018635435,0.9090185806377195,1.3892450112021357,0.01645298202253803,0.792938042731717,3.2220391904186516,6.015766701980328,V62
Marron,Anaranjado,2.8917412350370593,2.485438487519264,0.8594954684759031,0.8914028832965062,0.10859711670349381,Eliptico,1.321692737825595,0.9997892330651262,0.8922839921027544,1.6184457873584175,0.01704519439799714,0.7930042324264718,3.227581297071919,6.125808386266043,V62
Marron,Anaranjado,4.049990500348506,4.048397853482666,1.0003934017661997,0.8893883300646335,0.11061166993536653,Comprimido,2.0527210616006055,0.9997340775108496,0.8545436100749885,2.156914472688955,0.018827473298510953,0.7964873391458788,4.172668266550218,4.763922523700313,V62
Marron,Anaranjado,3.844570337375827,3.8261032366211527,1.0048266080689925,0.889523589132377,0.11047641086762305,Comprimido,2.9133066740920635,0.9996519635595066,0.8462676935220813,2.293453193652744,0.03415421802553187,0.7964680086512402,4.196749284703934,4.756857175789432,V62
Marron,Anaranjado,4.327360920785895,3.539093382405759,1.2227314888889138,0.883531814845305,0.11646818515469504,Comprimido,1.862711939320964,0.9997989912842011,0.8299184071144655,2.4222165708313446,0.005939326195401507,0.7870033740682069,2.917960949494465,5.175775473625111,V62
Marron,Anaranjado,3.8372066225282,3.7233644463089126,0.9703320182053994,0.8361327462042609,0.16386725379573908,Esferico,4.560398941041309,0.9993467103104323,0.8731648647918848,1.9862563926059227,0.09511797777431709,0.7966360814715663,4.257056280300851,4.648769293925139,V62
Marron,Anaranjado,3.8544829999796466,3.73490183046682,0.9689760807056463,0.836321057442646,0.16367894255735405,Esferico,2.0807804726523154,0.9997399727554255,0.8499798939494627,2.202294237821556,0.021371308661593782,0.7966207787804138,4.239758341466782,4.641736836109882,V62
Marron,Anaranjado,3.885054137717941,3.7651791482214114,0.9691445768199917,0.8357917073695047,0.1642082926304953,Esferico,3.395542065034109,0.999522397838384,0.8747811164267908,1.9347526211204278,0.0752844272656731,0.7966155872501477,4.2292799589833185,4.654342060085256,V62
Marron,Anaranjado,2.6583434302604014,2.6168059170117735,0.984374662515084,0.8377503498328231,0.16224965016717685,Esferico,3.3857774155850717,0.9995319057011661,0.8709501089395878,1.9588722575746647,0.04085291264183574,0.7967621664761212,4.56435499882831,4.5853223027436085,V62
Marron,Anaranjado,2.734688711982684,2.701634953775623,1.0122347240736087,0.831171789925206,0.16882821007479398,Comprimido,2.290439640713786,0.999736032599456,0.8470682277312231,2.2011898135071375,0.009929000645448677,0.7936390030887468,3.4306363465121605,4.738170751181448,V62
Marron,Anaranjado,2.6891662157071097,2.6515346867162246,1.0141923577992071,0.8311252981361645,0.16887470186383546,Comprimido,2.9346895327377536,0.999644610512759,0.8583967634494473,2.115755743193191,0.017135989722550298,0.7935857655029204,3.4366345287945204,4.676198129448837,V62
Marron,Anaranjado,3.848429595544517,3.6767171580337314,0.9553811669805304,0.8946157719149535,0.10538422808504655,Esferico,1.401855375902884,0.9998679483388487,0.8307763444021635,2.3797332099872333,0.003868372093880855,0.7957200814012169,3.6272990441375983,5.098539746610038,V62
Marron,Anaranjado,3.7725488028261207,3.6034066961970272,0.955165031529245,0.8939808090371174,0.10601919096288259,Esferico,1.1168385186634318,0.9998841641997799,0.8437276858691786,2.188909824872167,0.0035780697220115063,0.7956122468191706,3.613359109191634,5.041359349058423,V62
Marron,Anaranjado,3.8661427431334627,3.8460398332781467,1.0052269115055372,0.825904698027375,0.17409530197262502,Comprimido,1.92142208605638,0.9997789355498746,0.8569149872918661,2.1217791514153923,0.013371374998873174,0.795605238470604,4.205045978713303,4.480692848206159,V62
Marron,Anaranjado,3.865034384461786,3.8374164939451307,1.007197001044904,0.8250143594799344,0.1749856405200656,Comprimido,1.1996783297966715,0.9998637280081552,0.859885738967672,1.9748185279127697,0.008492649652425424,0.7956307801468248,4.230496427482076,4.4676367539986135,V62
Marron,Anaranjado,4.655951054500915,3.7444965180747998,0.8042388062595696,0.8825130229341566,0.11748697706584343,Eliptico,1.7922404847295306,0.9998091075246717,0.831503199802258,2.389786295011808,0.017345826597031128,0.7861778757982546,2.884979081986196,5.123744266874601,V62
Marron,Anaranjado,3.755578916840154,3.7213275056132686,1.0092040840735519,0.8335370413127322,0.1664629586872678,Comprimido,1.1043760187803113,0.9998586377097338,0.8752142538897042,1.7955711618660886,0.008487714167798968,0.7957015999671224,4.2559434536087,4.4598497137364035,V62
Marron,Anaranjado,3.7119470452440804,3.4855939903596953,1.0649395929389431,0.8726144214608536,0.12738557853914645,Comprimido,1.4923073204011799,0.9997773764786889,0.886403085010953,1.7051313274604178,0.018941089753612392,0.7950969646890821,4.002059916246782,4.487657055096785,V62
Marron,Anaranjado,3.598754282465861,3.3942116196062355,1.060262201000701,0.873204499989539,0.12679550001046103,Comprimido,1.9931191378251523,0.9997069939448016,0.8862062628943406,1.7405396016465944,0.03591777443571999,0.7952153335966585,4.023521565055835,4.513584311398018,V62
